0,0.34707478074648535,
1,0.31937250678947354,
2,0.3151048515888657,
3,0.31103970015870813,
4,0.3057339459016002,
5,0.3044744838098766,
6,0.30181685712946327,
7,0.29979777897808985,
8,0.29976680377920983,
9,0.29704905471235804,
10,0.2970396899600334,
11,0.29589991072035976,
12,0.2921015806830068,
13,0.2928507622322395,
14,0.28829309181071133,
15,0.28582831220962607,
16,0.2874592425548482,
17,0.2843247849658381,
18,0.2840854554428729,
19,0.28142861471396463,
20,0.2832868739778085,
21,0.28098129117546145,
22,0.2788325689484904,
23,0.2793256485637051,
24,0.27964712979641976,
25,0.27767568900874695,
26,0.27806963728597683,
27,0.27670651069641106,
28,0.2751889746543567,
29,0.2745902173587348,
30,0.2728161808383975,
31,0.27593429502662026,
32,0.27638642221964377,
33,0.2742261867338579,
34,0.272070194819093,
35,0.27277398254719043,
36,0.27898284216630065,
37,0.27534372014219116,
38,0.2729833488624402,
39,0.2686737591265088,
40,0.268166865085285,
41,0.26619300044542593,
42,0.27021511248569857,
43,0.2647499797312062,
44,0.26925334221280267,
45,0.2687658810138989,
46,0.2691524497788946,
47,0.2639789471012573,
48,0.27142402584774733,
49,0.26975851599840706,
50,0.2672226743739742,
51,0.2678324320734311,
52,0.26766288333039745,
53,0.26693554206911313,
54,0.2652131424381482,
55,0.267324818903412,
